,nombre,tipo,latitud_y,longitud_x,fuente
290,Habitación en Palermo Soho Tango.,Private room,-34.58952,-58.42306,Airbnb
291,Habitacio a la  calle,Private room,-34.62341,-58.404740000000004,Airbnb
292,Lovely Double Bedroom. Private WC,Private room,-34.59929,-58.37899,Airbnb
293,Room close to everything,Private room,-34.60872,-58.395669999999996,Airbnb
294,22 - Beautiful view & Great Location! A/C Wi-Fi LCD!,Entire home/apt,-34.576,-58.43343,Airbnb
295,Central Apartment. 6 people. 2 Bedr,Entire home/apt,-34.60334,-58.393980000000006,Airbnb
296,2 BEDROOMS Comfort Quality Price,Entire home/apt,-34.56329,-58.475590000000004,Airbnb
297,AltoPalermo renovated 1bdr apartmen,Entire home/apt,-34.59088,-58.41073000000001,Airbnb
298,Nice renovated Studio with balcony in Recoleta,Entire home/apt,-34.5872,-58.40127,Airbnb
299,Apartamento de 1 cuarto cerca de Plaza San Martín,Entire home/apt,-34.59563,-58.374869999999994,Airbnb
300,Quiet Studio in Great Palermo Area,Entire home/apt,-34.573890000000006,-58.42305,Airbnb
301,"Splendid, luminous Buenos Aires pad",Entire home/apt,-34.60018,-58.443090000000005,Airbnb
302,Cute Room in Palermo/ a bargain!!,Private room,-34.57606,-58.40786,Airbnb
303,Hermoso departamento en Caminito,Private room,-34.64004,-58.36365,Airbnb
304,Nice apartment in Buenos Aires.,Private room,-34.5985,-58.40579,Airbnb
305,Bring your luggage (doublebedroom),Private room,-34.6118,-58.38455,Airbnb
306,Duplex. Terrace and own barbecue,Entire home/apt,-34.57867,-58.428259999999995,Airbnb
307,Modern Studio Palermo Soho,Entire home/apt,-34.58735,-58.421859999999995,Airbnb
308,Las Cañitas: modern 2BR apartment!,Entire home/apt,-34.57367,-58.43337,Airbnb
309,Depto 3 amb. excelente ubicación Pza San Martín,Entire home/apt,-34.590990000000005,-58.37744,Airbnb
310,"Studios 5 Stars in Palermo ,newA ,D",Entire home/apt,-34.59653,-58.42195,Airbnb
311,"5 stars studios in Palermo,new!",Entire home/apt,-34.59689,-58.420590000000004,Airbnb
312,"PENTHOUSE, great city view, 2 Bd, pool & terrace",Entire home/apt,-34.58182,-58.44144,Airbnb
313,PROMO ! Feel like home in Palermo Soho!,Entire home/apt,-34.586890000000004,-58.425430000000006,Airbnb
314,Sunny Terrace Apart in Center BA,Entire home/apt,-34.61561,-58.3835,Airbnb
315,Excellent apartment furnished.,Entire home/apt,-34.57434,-58.450140000000005,Airbnb
316,Palermo Soho / Large studio Plaza Armenia area ❤,Entire home/apt,-34.58643,-58.42122,Airbnb
317,BEAUTIFUL ROOMS IN ALMAGRO,Private room,-34.61095,-58.42191999999999,Airbnb
318,BEUTIFUL ROOMS IN THE CENTER,Private room,-34.61095,-58.42191999999999,Airbnb
319,"SALE !! OBELISCO-HEART OF DOWNTOWN, VERY NICE APT",Entire home/apt,-34.60407,-58.37571,Airbnb
320,home sweet home,Shared room,-34.614059999999995,-58.44067,Airbnb
321,10th floor comfortable apartment + Swimming pool!,Entire home/apt,-34.62246,-58.39465,Airbnb
322,"5 stars studios in Palermo,new!/",Entire home/apt,-34.59518,-58.421969999999995,Airbnb
323,"5 stars studios in Palermo,new!/",Entire home/apt,-34.59479,-58.42236,Airbnb
324,"Studios 5 Stars in Palermo ,new 3C",Entire home/apt,-34.5948,-58.421890000000005,Airbnb
325,"5 stars studios in Palermo,new! C",Entire home/apt,-34.59655,-58.42066,Airbnb
326,"Studios 5 Stars in Palermo 4 B,3B",Entire home/apt,-34.59652,-58.4225,Airbnb
327,"Luminoso y tranquilo en Palermo ,desayuno incluido",Private room,-34.56922,-58.4276,Airbnb
328,"5 stars studios in Palermo,new",Entire home/apt,-34.59539,-58.422380000000004,Airbnb
329,5 stars studios in Palermo new!,Entire home/apt,-34.596309999999995,-58.42078000000001,Airbnb
330,TEMPORARY RENT,Entire home/apt,-34.61911,-58.41686,Airbnb
331,Nice Studio-Downtown Buenos Aires,Entire home/apt,-34.60667,-58.37911,Airbnb
332,Impecable estudio en Palermo Soho C,Entire home/apt,-34.58713,-58.4243,Airbnb
333,"5 stars studios in Palermo,new!",Entire home/apt,-34.59898,-58.422090000000004,Airbnb
334,"5 stars studios in Palermo,new!",Entire home/apt,-34.5947,-58.42038,Airbnb
335,Beautiful Apt in Historic Building,Entire home/apt,-34.60909,-58.39394,Airbnb
336,Stunning Apt in Landmark Building,Entire home/apt,-34.61005,-58.387519999999995,Airbnb
337,Loft con entrepiso en Palermo (Parque Las Heras),Entire home/apt,-34.58437,-58.41137,Airbnb
338,Bs As downtown Apart - Obelisco,Entire home/apt,-34.60346,-58.38765,Airbnb
339,"Sunny One Bedroom Palermo Loft, PalermoLifestyle",Entire home/apt,-34.58618,-58.424490000000006,Airbnb
340,Palermo Posh & Trendy 3BDR 6people,Entire home/apt,-34.57747,-58.404959999999996,Airbnb
341,Deluxe 5-star 2 bedroom in Recoleta,Entire home/apt,-34.58965,-58.38871999999999,Airbnb
342,Sunny apartment in Palermo Soho,Entire home/apt,-34.58477,-58.42898,Airbnb
343,Great Apartment at Palermo Hollywoo,Entire home/apt,-34.5848,-58.43585,Airbnb
344,"Lovely, comfortable up to 14 guests",Entire home/apt,-34.604890000000005,-58.396080000000005,Airbnb
345,"SALE!!! DOWNTOWN, 2 ROOMS  APT., 4,7 STARS",Entire home/apt,-34.610459999999996,-58.3838,Airbnb
346,The City at your feet. Apt. with balcony.,Entire home/apt,-34.59952,-58.37268,Airbnb
347,Three storey Garden Castillito,Entire home/apt,-34.6159,-58.37549,Airbnb
348,LIVE with us! Room con WiFI Palermo,Private room,-34.58446,-58.42855,Airbnb
349,"Premium apt. Palermo, Buenos Aires!",Entire home/apt,-34.58162,-58.42505,Airbnb
350,Great 4 BD Apartment in Palermo,Entire home/apt,-34.577909999999996,-58.43103000000001,Airbnb
351,Palermo Hollywood Live Hotel Condo,Entire home/apt,-34.57676,-58.439040000000006,Airbnb
352,COMODO DEPTO EN PLAZA SAN MARTIN,Entire home/apt,-34.59505,-58.3771,Airbnb
353,Excelente departamento en  Palermo- Barrio Norte,Entire home/apt,-34.58518,-58.407340000000005,Airbnb
354,Trendy 1 BR flat Palermo Hollywood,Private room,-34.57997,-58.439659999999996,Airbnb
355,CLOSE TO MILONGAS APPT IN PALERMO,Entire home/apt,-34.59689,-58.414919999999995,Airbnb
356,Gorgeous 2bd in lovely Palermo Soho,Entire home/apt,-34.5841,-58.42353000000001,Airbnb
357,Exclusive Apartment LUXURY TOWER I,Entire home/apt,-34.60322,-58.42654,Airbnb
358,Live in the center of the city,Private room,-34.6053,-58.395419999999994,Airbnb
359,"METRO.NEWAPART.NEAR PALERMO Bares , Av Corrientes",Entire home/apt,-34.591640000000005,-58.4457,Airbnb
360,APARTMENT IN THE HEART OF RECOLETA,Entire home/apt,-34.59466,-58.39289,Airbnb
361,Recoleta  alegre 30m2 Ayacucho 1463 2 pax,Entire home/apt,-34.59213,-58.39428,Airbnb
362,"BELGRANO, vacaciones Mendoza 2996 14ºB  4 pax",Entire home/apt,-34.56438,-58.463069999999995,Airbnb
363,GINA Recoleta  B&B - Teo´s Room,Private room,-34.588029999999996,-58.3951,Airbnb
364,GINA Recoleta  B&B - Topacio´s Room,Private room,-34.58873,-58.39703000000001,Airbnb
365,Buernos Aires City Palermo Soho,Private room,-34.59486,-58.43016,Airbnb
366,Great Studio with Balcony!,Entire home/apt,-34.58744,-58.398790000000005,Airbnb
367,EXCELLENT 1 BEDROOM FLAT IN PALERMO,Entire home/apt,-34.57604,-58.42304,Airbnb
368,Studio Rivadavia 1300,Entire home/apt,-34.60904,-58.38589,Airbnb
369,Spacious PH  house San Telmo  w/terrace 3 rooms,Entire home/apt,-34.618159999999996,-58.38245,Airbnb
370,Nice Recoleta Location. Balcony!,Entire home/apt,-34.59428,-58.398790000000005,Airbnb
371,"Beautiful, spacious, and Brand new!",Entire home/apt,-34.5904,-58.42446999999999,Airbnb
372,Amazing Palermo Hollywood Loft B,Entire home/apt,-34.57874,-58.4397,Airbnb
373,Nice brigth 2bdr apt. in Palermo,Entire home/apt,-34.59183,-58.41646,Airbnb
374,Heart of Recoleta.Totally Renovated,Entire home/apt,-34.59106,-58.39071,Airbnb
375,"Cozy studio in Palermo Soho, Buenos",Entire home/apt,-34.58235,-58.428509999999996,Airbnb
376,"Casabierta, style in Palermo BA.",Entire home/apt,-34.588190000000004,-58.430719999999994,Airbnb
377,Palermo Beautiful Apartment!!!,Entire home/apt,-34.588229999999996,-58.41299,Airbnb
378,Palermo safe studio wifi 3 guests,Entire home/apt,-34.592459999999996,-58.41263000000001,Airbnb
379,"Departamento luminoso, muy tranquilo y seguro.",Entire home/apt,-34.631879999999995,-58.35933000000001,Airbnb
380,Fabulous BA Location 3Bedr/1.5Bath,Entire home/apt,-34.60385,-58.405359999999995,Airbnb
381,"Regal Style Manor 
Charming Art House And Garden",Entire home/apt,-34.61978,-58.381440000000005,Airbnb
382,"""CAMBALACHE "" Studio in Argentina.",Shared room,-34.62084,-58.38909,Airbnb
383,Luxury Buenos Aires in San Telmo,Entire home/apt,-34.62251,-58.375980000000006,Airbnb
384,Palermo Holywood cozy apartment,Entire home/apt,-34.57871,-58.439730000000004,Airbnb
385,AMAZING VIEWS 2POOLS PALERMO DUPLEX,Entire home/apt,-34.581109999999995,-58.43447,Airbnb
386,"Spacious single, quiet & central",Private room,-34.613479999999996,-58.384890000000006,Airbnb
387,Quiet double in elegant central apt,Private room,-34.61503,-58.38561,Airbnb
388,CHARMING TWO BEDROOM TWO BATHROOM,Entire home/apt,-34.59085,-58.412119999999994,Airbnb
389,Excelente Loft en Palermo Hollywood,Entire home/apt,-34.57914,-58.43524,Airbnb
390,Casa entera o habitación privada o a compartida.,Shared room,-34.61097,-58.43094,Airbnb
391,Es una habitacion para uno o dos.,Private room,-34.60649,-58.38974,Airbnb
392,"Great location in Palermo, Bs.Aires",Entire home/apt,-34.58008,-58.41035,Airbnb
393,Unique home in Palermo Hollywood.,Entire home/apt,-34.57634,-58.43901999999999,Airbnb
394,Great terrace in Palermo Hollywood-Buenos Aires,Entire home/apt,-34.5784,-58.432109999999994,Airbnb
395,Colonial guesthouse La Casita de San Telmo,Private room,-34.62229,-58.368430000000004,Airbnb
396,Confortable and charming Apartment,Private room,-34.60099,-58.443290000000005,Airbnb
397,"LUXURY PENTHOUSE, FABULOUS TERRACE",Entire home/apt,-34.589690000000004,-58.38759,Airbnb
398,Palacio Suite Near San Telmo,Private room,-34.61938,-58.38182,Airbnb
399,Awesome and cozy room in Palermo!!,Private room,-34.57913,-58.41426,Airbnb
400,"Libertad and Paraguay, nice apartment 3 bedroom",Entire home/apt,-34.59897,-58.38301,Airbnb
401,Beautiful flat with swimming pool in Palermo Soho,Entire home/apt,-34.58826,-58.421519999999994,Airbnb
402,Beautiful residence in Buenos Aires,Shared room,-34.63913,-58.443909999999995,Airbnb
403,Home Family Room in Buenos Aires,Private room,-34.64051,-58.4993,Airbnb
404,Beautiful Private Room Palermo Soho,Private room,-34.59163,-58.423759999999994,Airbnb
405,Departamento Equipado  Buenos Aires,Entire home/apt,-34.59575,-58.41554,Airbnb
406,Beautiful Ap in magic SanTelmo,Entire home/apt,-34.61553,-58.370580000000004,Airbnb
407,Bright Apartment in magic SanTelmo,Entire home/apt,-34.61732,-58.372840000000004,Airbnb
408,Recoleta Beautiful Apartment,Entire home/apt,-34.5953,-58.38346,Airbnb
409,"PALERMO SOHO, NICE & BRIGHT 1 BDR",Entire home/apt,-34.57933,-58.423559999999995,Airbnb
410,AVAILABLE ROOM WITH BATHROOM,Private room,-34.587309999999995,-58.38684,Airbnb
411,Bright& fully equipped next Palermo,Entire home/apt,-34.59709,-58.428509999999996,Airbnb
412,Heart ofBA penthosue 1bd with view,Entire home/apt,-34.59943,-58.379369999999994,Airbnb
413,Cozy studio in Recoleta. River view,Entire home/apt,-34.58798,-58.394259999999996,Airbnb
414,BA Downtown Amazing view & location,Entire home/apt,-34.59924,-58.37681,Airbnb
415,"At Recoleta, 1 or 2 persons",Private room,-34.64819,-58.36596,Airbnb
416,"Motorhome in Argentine,  Buenos Aires",Entire home/apt,-34.606790000000004,-58.52372,Airbnb
417,Lovely Studio with swimming pool,Entire home/apt,-34.59219,-58.42746999999999,Airbnb
418,Luxury Flat in Premium Location,Entire home/apt,-34.59138,-58.38746,Airbnb
419,Loft in the best building of Bs As,Entire home/apt,-34.57777,-58.40139,Airbnb
420,"5 stars studios in Palermo,new!",Entire home/apt,-34.59454,-58.422419999999995,Airbnb
421,"Fabulous apt- Palermo Hollywood, 2B",Entire home/apt,-34.58356,-58.434259999999995,Airbnb
422,Beautiful apartment in Belgrano!,Entire home/apt,-34.56957,-58.4646,Airbnb
423,Beautiful place in a great barrio!,Entire home/apt,-34.56799,-58.46731,Airbnb
424,New big apart four guests palermo s,Entire home/apt,-34.58793,-58.4334,Airbnb
425,ARCHITECT'S PIED A TERRE W/TERRACE,Entire home/apt,-34.57841,-58.41243000000001,Airbnb
426,Room for Rent in Buenos Aires.,Private room,-34.57594,-58.45709,Airbnb
427,FULL HOUSE w/GARDEN+TERRACE quiet & cozy LUMINOUS,Entire home/apt,-34.54953,-58.46576999999999,Airbnb
428,Habitación en Palermo suite baño privado,Private room,-34.58802,-58.410959999999996,Airbnb
429,PRIVATE BEDROOM SINGLE BED,Private room,-34.61837,-58.39988,Airbnb
430,Loft-DUPLEX w/ Private Terrace-Palermo Soho!!,Entire home/apt,-34.596059999999994,-58.427519999999994,Airbnb
431,Modern apartment in RECOLETA,Entire home/apt,-34.5984,-58.39383,Airbnb
432,Private bedroom w/bath - Gym/Pool/Tennis/Sauna.,Private room,-34.59052,-58.41195,Airbnb
433,Exclusive 1BR on Av.Alvear Recoleta,Entire home/apt,-34.589,-58.388980000000004,Airbnb
434,Great Room in Palermo Hollywood!,Private room,-34.58788,-58.442840000000004,Airbnb
435,Rinconcito Porteño B&B en el centro,Private room,-34.615120000000005,-58.39281,Airbnb
436,Great Modern Apt Palermo Soho BA,Entire home/apt,-34.58832,-58.42213,Airbnb
437,DEPTO TEMPORAL. OBELISCO. CORAZON DE BUENOS AIRES,Entire home/apt,-34.60525,-58.378780000000006,Airbnb
438,EXCELENT CENTRAL DEPARTMENT,Entire home/apt,-34.5979,-58.380559999999996,Airbnb
439,Luminous and Beautiful Apt.1-2 pax,Private room,-34.55919,-58.445840000000004,Airbnb
440,Studio Palermo Soho Fast Wifi & Balcony!,Entire home/apt,-34.582159999999995,-58.42111,Airbnb
441,Stylish house with terrace in Palermo,Entire home/apt,-34.58732,-58.4285,Airbnb
442,Palermo Outlet... Suite Deluxe,Entire home/apt,-34.59341,-58.44305,Airbnb
443,Pequeño encantador depto en Palermo,Entire home/apt,-34.57833,-58.40894,Airbnb
444,Trendy Loft in Palermo Hollywood,Entire home/apt,-34.58012,-58.43555,Airbnb
445,EXCEPCIONAL DPTO CID CAMPEADOR,Private room,-34.65157,-58.408030000000004,Airbnb
446,Palermo Hollywood Beatiful Apt,Private room,-34.57801,-58.437419999999996,Airbnb
447,Elegance & History in Recoleta Spacious 3BR,Entire home/apt,-34.59075,-58.40164,Airbnb
448,ATENTION TERRACE IN PALERMO SOHO,Entire home/apt,-34.58531,-58.4245,Airbnb
449,Palermo Botanico at affordable $,Entire home/apt,-34.57626,-58.4199,Airbnb
450,Light and airy Loft,Entire home/apt,-34.549170000000004,-58.48226,Airbnb
451,RECOLETA. Great apartment in the Heart of Recoleta,Entire home/apt,-34.59214,-58.39552,Airbnb
452,Lightful Studio in San Telmo,Entire home/apt,-34.6249,-58.372240000000005,Airbnb
453,Apartmento Buenos Aires - BN039,Entire home/apt,-34.59218,-58.40461,Airbnb
454,Brand new studio fully furnished,Entire home/apt,-34.57496,-58.44036,Airbnb
455,SAN TELMO -the Buenos Aires heart!,Private room,-34.624790000000004,-58.37027,Airbnb
456,Recycled studio in old building.,Entire home/apt,-34.617059999999995,-58.37676,Airbnb
457,Shared Room in Eco Pampa Hostel,Shared room,-34.58643,-58.42579,Airbnb
458,Quiet and attractive apt in the ❤️ of Recoleta,Entire home/apt,-34.5915,-58.39605,Airbnb
459,Luxury apartment in Recoleta,Entire home/apt,-34.59553,-58.38289,Airbnb
460,NEW CAR OKM RENT FULL W. INSURANCE,Entire home/apt,-34.61181,-58.3921,Airbnb
461,PALERMO HOLLYWOOD / BEST AREA AND COMFORT,Entire home/apt,-34.58124,-58.43401,Airbnb
462,Brand New Apt for 4 people/Recoleta,Entire home/apt,-34.587559999999996,-58.40286,Airbnb
463,Modern loft in trendy Palermo Hollywood.Pool/Gym,Entire home/apt,-34.58313,-58.44656,Airbnb
464,Nice Room house w/terrace Palermo!,Private room,-34.58791,-58.43371,Airbnb
465,Elegant & Quiet flat Recoleta area,Entire home/apt,-34.59243,-58.37826999999999,Airbnb
466,TWO bedrooms ap in magic San Telmo!,Entire home/apt,-34.61592,-58.37051999999999,Airbnb
467,NEW PALERMO HOLLYWOOD STUDIO,Entire home/apt,-34.58058,-58.434,Airbnb
468,Apto amoblado excelente ubicacion (Larrea al 700),Entire home/apt,-34.59861,-58.40193000000001,Airbnb
469,New big lightful studio palermo,Entire home/apt,-34.58793,-58.4334,Airbnb
470,BELLO ATELIER DE ARTISTA PLASTICO,Entire home/apt,-34.61577,-58.37967,Airbnb
471,Alto Palermo Brand New Studio!,Entire home/apt,-34.58619,-58.40588,Airbnb
472,CONVENIENT APARTMENT IN RECOLETA!,Entire home/apt,-34.59571,-58.3925,Airbnb
473,Habitación compartida,Shared room,-34.61796,-58.370259999999995,Airbnb
474,Estudio en el corazon de palermo,Entire home/apt,-34.57784,-58.42371,Airbnb
475,Palermo Soho Loft B with terrace,Entire home/apt,-34.58718,-58.4249,Airbnb
476,PALERMO Room w/ private bathroom,Private room,-34.59664,-58.41808,Airbnb
477,BEAUTIFUL APARTMENT in exclusive Palermo area,Entire home/apt,-34.59128,-58.41426,Airbnb
478,Duplex con terraza Palermo Soho,Entire home/apt,-34.588840000000005,-58.43401,Airbnb
479,Beautiful Penthouse in Las Canitas!,Entire home/apt,-34.57114,-58.430690000000006,Airbnb
480,"Upscale, spacious Palermo 8 guests",Entire home/apt,-34.57497,-58.435880000000004,Airbnb
481,Beautiful apt in the center Bs As 3,Private room,-34.61121,-58.388459999999995,Airbnb
482,Beautiful apt in the center Bs As 4,Private room,-34.60965,-58.3896,Airbnb
483,Studio Palermo (disc monthly stay),Entire home/apt,-34.58455,-58.44153000000001,Airbnb
484,Lovely apart Palermo - Las Cañitas,Entire home/apt,-34.57159,-58.43253000000001,Airbnb
485,"Great (1st) VIP apartment, new, 4 p",Entire home/apt,-34.600970000000004,-58.43036,Airbnb
486,1 Bedroom Apartment in Buenos Aires,Entire home/apt,-34.611709999999995,-58.377930000000006,Airbnb
487,Soho Grand Dream View Loft   ★★★★★,Entire home/apt,-34.58213,-58.423359999999995,Airbnb
488,Amazing View  20 floor  Palermo Soho studio,Entire home/apt,-34.582409999999996,-58.4233,Airbnb
489,Acogedor estudio en Palermo Soho,Entire home/apt,-34.585809999999995,-58.424769999999995,Airbnb
490,Studio Apartment in Recoleta,Entire home/apt,-34.591120000000004,-58.40365,Airbnb
491,Modern  Apartment in Recoleta,Entire home/apt,-34.59028,-58.403180000000006,Airbnb
492,Habitación matrimonial sin baño privado,Private room,-34.61787,-58.37011999999999,Airbnb
493,Habitación matrimonial con baño,Private room,-34.618790000000004,-58.3703,Airbnb
494,Modern apartment full equipped!,Entire home/apt,-34.62588,-58.46476,Airbnb
495,BEAUTIFUL AND BRIGHT APARTMENT,Entire home/apt,-34.61094,-58.42191999999999,Airbnb
496,BEAUTIFUL STUDIO IN PALERMO FOR RENT WITH WIFI,Entire home/apt,-34.58409,-58.40582,Airbnb
497,BEAUTIFUL DOUBLE ROOM (BAMBÚ),Private room,-34.61094,-58.42191999999999,Airbnb
498,BRAND NEW Apartment in Palermo!,Entire home/apt,-34.59183,-58.436690000000006,Airbnb
499,Studio @ Puerto Madero Buenos Aires,Entire home/apt,-34.62021,-58.36015,Airbnb
500,Studio in Palermo Holywood,Entire home/apt,-34.582840000000004,-58.44385,Airbnb
501,"Habitación single, sin baño privado",Private room,-34.61721,-58.36954,Airbnb
502,Habitacion single/ baño compartido,Private room,-34.61758,-58.36935,Airbnb
503,Departamento dúplex en casa histórica de Palermo,Entire home/apt,-34.58117,-58.430409999999995,Airbnb
504,Recoleta Vte Lopez studio for 2,Entire home/apt,-34.5866,-58.39467,Airbnb
505,Room+balcony & big APT@recoleta,Private room,-34.5896,-58.40651999999999,Airbnb
